"price","lotSize","age","landValue","livingArea","pctCollege","bedrooms","fireplaces","bathrooms","rooms","heating","fuel","sewer","waterfront","newConstruction","centralAir"
130000,0.16,25,15100,1080,54,2,1,1,4,"hot air","gas","public/commercial","No","No","Yes"
190000,0.59,15,25000,1300,54,3,1,1.5,5,"hot air","gas","septic","No","No","Yes"
204000,0.4,1,15000,2458,63,4,1,2.5,10,"hot air","gas","public/commercial","No","No","No"
125000,0.35,22,10500,1040,63,3,0,1,4,"electric","electric","public/commercial","No","No","No"
349900,0.44,0,13000,2886,63,4,1,3,12,"hot air","gas","public/commercial","No","Yes","No"
142000,0.14,8,3700,1840,23,3,0,1,6,"hot air","gas","public/commercial","No","No","No"
132500,0.37,19,13000,1988,63,2,0,1,4,"electric","electric","public/commercial","No","No","No"
220000,1,43,22900,672,57,2,0,1,3,"hot air","oil","septic","No","No","No"
160000,1.96,13,18400,1512,57,2,0,2,4,"hot air","oil","septic","No","No","No"
10300,0.16,20,15700,912,54,2,1,1.5,6,"electric","electric","public/commercial","No","No","No"
95000,0.15,19,15700,912,54,2,0,1.5,6,"electric","electric","public/commercial","No","No","No"
122055,0.15,17,15000,1385,54,2,0,1.5,5,"electric","electric","public/commercial","No","No","No"
149000,0.31,18,27000,1508,54,3,1,1.5,8,"hot air","gas","public/commercial","No","No","No"
115000,0.15,17,15100,1385,54,2,0,1.5,5,"electric","electric","public/commercial","No","No","No"
140000,0.15,19,15100,1628,54,3,0,2.5,6,"electric","electric","public/commercial","No","No","No"
137900,0.16,17,15100,1592,54,3,0,1.5,5,"electric","electric","public/commercial","No","No","No"
144000,0.06,54,3600,1344,54,5,0,1,7,"electric","electric","public/commercial","No","No","No"
131600,0.16,17,15100,1385,54,2,1,1.5,7,"electric","electric","public/commercial","No","No","No"
123500,0.15,17,15100,1385,54,2,0,1.5,4,"electric","electric","public/commercial","No","No","No"
123000,0.15,17,15100,1679,54,2,0,1.5,4,"electric","electric","public/commercial","No","No","No"
109000,0.15,20,15700,908,54,2,0,1,3,"electric","electric","public/commercial","No","No","No"
173000,0.31,16,27000,1527,54,2,1,2,7,"hot air","gas","public/commercial","No","No","Yes"
105000,0.16,20,15700,912,54,2,0,1.5,3,"electric","electric","public/commercial","No","No","No"
122500,0.15,18,15100,1184,54,2,0,1.5,3,"electric","electric","public/commercial","No","No","No"
191000,0.46,26,24500,1719,63,3,1,1.5,5,"electric","electric","public/commercial","No","No","No"
149000,0.16,19,15100,1080,54,2,1,1,5,"electric","electric","septic","No","No","No"
205000,0.33,16,27000,2118,54,4,1,2,10,"electric","electric","public/commercial","No","No","No"
225000,0.33,16,27000,2527,54,3,0,1.5,8,"electric","electric","public/commercial","No","No","No"
210000,0.49,15,25000,1592,54,3,1,1.5,7,"hot air","gas","septic","No","No","No"
188900,0.32,18,27000,1294,54,3,0,1,4,"electric","electric","public/commercial","No","No","No"
192000,0.94,33,25200,1974,63,4,1,2.5,9,"hot water/steam","gas","septic","No","No","No"
137500,0.16,17,15700,988,54,2,1,2,3,"electric","electric","public/commercial","No","No","No"
200000,0.36,20,27000,1508,54,3,1,2,7,"hot air","gas","public/commercial","No","No","No"
126000,0.16,17,15600,908,54,2,0,1,4,"electric","electric","public/commercial","No","No","No"
214500,0.35,20,27000,1910,54,4,1,2,10,"electric","electric","public/commercial","No","No","No"
152000,0.15,18,15700,912,54,2,0,1.5,7,"electric","electric","public/commercial","No","No","No"
115000,0.16,20,15700,912,54,2,0,1.5,7,"electric","electric","public/commercial","No","No","No"
88000,0.16,19,15700,988,54,2,0,2,5,"electric","electric","public/commercial","No","No","No"
170000,0.35,20,27000,1748,54,2,0,2,6,"electric","electric","public/commercial","No","No","No"
137000,0.16,18,15700,912,54,2,1,1.5,6,"electric","electric","public/commercial","No","No","No"
145000,0.15,17,15100,1385,54,3,0,1.5,7,"electric","electric","public/commercial","No","No","No"
202000,0.43,15,25000,1300,54,3,0,1.5,4,"hot air","gas","septic","No","No","No"
130000,0.15,17,15600,908,54,2,0,1,5,"electric","electric","public/commercial","No","No","No"
265000,1,25,21700,1900,54,3,0,2,8,"electric","electric","septic","No","No","No"
185000,0.33,16,27000,2191,54,3,1,2.5,8,"electric","electric","public/commercial","No","No","No"
130000,0.16,25,15100,1080,54,2,1,1,5,"hot air","gas","public/commercial","No","No","Yes"
190000,0.59,15,25000,1300,54,3,1,1.5,5,"hot air","gas","septic","No","No","Yes"
204000,0.4,1,15000,2458,63,4,1,2.5,11,"hot air","gas","public/commercial","No","No","No"
125000,0.35,22,10500,1040,63,3,0,1,8,"electric","electric","public/commercial","No","No","No"
349900,0.44,0,13000,2886,63,4,1,3,11,"hot air","gas","public/commercial","No","Yes","No"
142000,0.14,8,3700,1840,23,3,0,1,7,"hot air","gas","public/commercial","No","No","No"
132500,0.37,19,13000,1988,63,2,0,1,5,"electric","electric","public/commercial","No","No","No"
220000,1,43,22900,672,57,2,0,1,5,"hot air","oil","septic","No","No","No"
160000,1.96,13,18400,1512,57,2,0,2,6,"hot air","oil","septic","No","No","No"
156900,0.28,52,23200,1635,63,4,0,1.5,5,"hot air","oil","septic","No","No","No"
138000,0.31,39,25100,1672,63,4,0,1.5,5,"hot air","gas","public/commercial","No","No","No"
166000,0.25,26,29000,1892,63,3,2,2,6,"hot air","gas","public/commercial","No","No","Yes"
195000,0.56,18,30800,1652,63,3,1,2,6,"hot water/steam","gas","public/commercial","No","No","No"
295600,0.6,21,91600,2513,63,4,1,2.5,8,"hot air","gas","septic","No","No","Yes"
460000,0.47,1,14100,3336,63,4,1,3.5,12,"hot air","gas","public/commercial","No","No","Yes"
126000,0.05,17,16000,1302,63,2,1,1.5,4,"hot air","gas","public/commercial","No","No","Yes"
220300,0.58,16,38200,2006,63,3,1,2,5,"hot air","gas","public/commercial","No","No","Yes"
175000,0.29,27,22700,1836,63,4,1,1.5,8,"hot air","gas","public/commercial","No","No","Yes"
255000,1,49,69600,1994,60,3,1,2,9,"hot air","oil","septic","No","No","No"
185000,0.5,19,29000,1652,63,3,1,2,6,"hot water/steam","gas","public/commercial","No","No","No"
234000,0.57,8,31100,1888,63,3,1,2.5,7,"hot air","gas","public/commercial","No","No","No"
133500,0.08,19,17200,1480,63,3,1,1.5,5,"hot air","gas","public/commercial","No","No","Yes"
151000,0.2,19,19000,1234,63,2,1,2,7,"electric","electric","public/commercial","No","No","No"
157500,0.3,31,24500,1778,63,3,1,1.5,7,"hot air","gas","public/commercial","No","No","No"
285000,0.65,23,72000,2514,63,5,1,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
217500,0.56,35,30800,2700,63,4,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
300000,0.7,21,39200,2330,63,4,1,3.5,8,"hot air","gas","public/commercial","No","No","Yes"
161225,0.6,33,32000,2676,63,4,1,2.5,11,"hot water/steam","gas","public/commercial","No","No","No"
217000,2.85,25,54700,2180,60,4,1,2,8,"electric","electric","septic","No","No","Yes"
250000,0.47,21,48300,2284,63,4,1,2.5,9,"hot air","gas","public/commercial","No","No","Yes"
124000,0.06,19,16400,1314,63,2,0,1.5,6,"electric","electric","public/commercial","No","No","No"
248000,0.41,35,44300,2396,63,4,1,2.5,11,"hot air","gas","septic","No","No","No"
187000,0.57,45,33200,2088,63,4,1,2,8,"hot water/steam","gas","septic","No","No","No"
195000,0.48,39,28200,2310,63,5,1,2.5,11,"hot water/steam","gas","public/commercial","No","No","No"
239900,0.53,19,65800,2040,63,4,1,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
475000,12.2,19,111300,2599,63,3,1,2.5,11,"hot air","electric","septic","No","No","Yes"
246000,0.61,16,29100,1702,63,3,1,1.5,6,"hot water/steam","gas","public/commercial","No","No","No"
219900,0.49,18,28600,2125,63,4,1,2.5,8,"hot water/steam","gas","public/commercial","No","No","No"
193500,0.6,38,32000,2310,63,4,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
122000,0.12,31,18200,1431,63,3,0,1.5,8,"hot air","gas","public/commercial","No","No","Yes"
118000,0.15,20,18500,924,63,2,0,1,7,"hot water/steam","gas","public/commercial","No","No","No"
125000,0.77,126,36300,1799,60,3,1,1,6,"hot air","gas","septic","No","No","No"
101000,0.26,23,18200,976,63,3,0,2,5,"electric","electric","public/commercial","No","No","No"
249000,0.66,19,53000,2217,63,4,1,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
180000,0.57,102,25800,1969,77,4,2,1,6,"hot water/steam","oil","septic","No","No","No"
292500,0.47,19,75200,2376,63,3,1,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
199500,0.48,18,36700,1585,63,3,1,1.5,5,"hot water/steam","gas","public/commercial","No","No","No"
205100,0.46,32,32700,1453,63,4,1,2,7,"hot air","gas","public/commercial","No","No","No"
330000,0.57,12,67300,2973,63,4,1,3,11,"hot air","oil","public/commercial","No","No","Yes"
179000,0.43,37,31400,1612,63,3,1,1.5,7,"hot air","gas","public/commercial","No","No","No"
342000,0.58,4,17400,2734,63,3,1,2.5,9,"hot air","gas","public/commercial","No","No","Yes"
145000,0.15,22,18500,1479,63,3,1,1.5,5,"electric","electric","public/commercial","No","No","Yes"
66000,0.14,19,18400,945,63,2,0,1,3,"electric","electric","public/commercial","No","No","Yes"
269900,0.4,25,25000,1938,63,4,1,2.5,8,"hot water/steam","gas","public/commercial","No","No","No"
154000,0.1,174,32800,1364,63,5,1,1,9,"hot air","oil","septic","No","No","No"
454900,0.5,2,15000,3242,63,4,1,2.5,11,"hot air","gas","public/commercial","No","No","Yes"
249900,0.42,23,57500,1571,63,3,2,2,7,"hot air","gas","public/commercial","No","No","Yes"
165000,0.09,21,17600,1314,63,2,1,1.5,6,"electric","electric","public/commercial","No","No","Yes"
329000,0.46,3,16100,2413,63,4,1,1.5,11,"hot air","gas","public/commercial","No","No","Yes"
49387,0.48,56,31800,900,77,2,1,1,5,"hot air","oil","septic","No","No","No"
445000,0.58,0,17400,3157,63,4,1,3.5,10,"hot air","gas","public/commercial","No","No","Yes"
73000,0.28,102,22400,908,60,2,1,1,7,"hot water/steam","oil","septic","No","No","No"
125000,0.13,20,18300,924,63,2,0,1,6,"electric","electric","public/commercial","No","No","No"
146500,0.12,18,18200,1138,63,2,1,1,6,"electric","electric","public/commercial","No","No","Yes"
209000,0.45,38,27000,2310,63,5,1,2.5,12,"hot water/steam","gas","public/commercial","No","No","No"
196500,0.46,30,30400,1874,63,4,1,2,9,"hot air","gas","public/commercial","No","No","No"
157000,0.29,20,20300,1228,63,4,0,1.5,6,"electric","electric","public/commercial","No","No","No"
125500,0.06,19,16400,1479,63,3,1,1.5,5,"hot air","gas","public/commercial","No","No","Yes"
190000,0.44,38,31800,1612,63,3,0,1.5,6,"hot air","gas","public/commercial","No","No","No"
250000,0.49,22,48800,2088,63,4,1,2.5,6,"electric","electric","public/commercial","No","No","Yes"
255000,0.4,4,30000,2131,63,4,1,2.5,10,"hot air","gas","public/commercial","No","No","No"
129700,0.15,20,18500,924,63,2,1,1,5,"hot air","gas","public/commercial","No","No","No"
65000,0.34,74,24800,1692,60,4,0,1.5,8,"electric","electric","septic","No","No","No"
107000,0.28,82,12600,1568,63,3,0,1,7,"hot air","gas","septic","No","No","No"
255000,0.57,35,33200,2262,77,4,1,2.5,9,"hot air","gas","public/commercial","No","No","Yes"
398000,0.61,8,71200,2960,63,4,1,2.5,10,"hot air","gas","public/commercial","No","No","Yes"
176000,0.45,31,27000,1683,63,4,1,2.5,8,"hot water/steam","gas","public/commercial","No","No","No"
249900,0.86,36,35800,2680,63,5,1,3.5,12,"hot water/steam","gas","public/commercial","No","No","Yes"
244900,0.38,26,40100,2742,77,3,1,3,8,"hot air","oil","septic","No","No","No"
220000,0.5,30,29000,2012,63,4,1,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
241000,0.35,31,27800,2702,63,5,1,1.5,9,"hot air","gas","public/commercial","No","No","No"
159900,0.13,21,18300,1314,63,2,1,1.5,6,"hot air","gas","public/commercial","No","No","Yes"
177555,0.56,38,34800,1672,63,3,1,1.5,8,"hot air","gas","public/commercial","No","No","No"
95000,0.2,55,7700,1200,63,2,0,1,4,"hot air","oil","septic","No","No","No"
5000,0.29,4,35800,1700,63,3,1,2.5,6,"hot air","gas","public/commercial","No","No","Yes"
264900,0.5,40,29000,2652,63,5,1,3.5,12,"hot water/steam","gas","public/commercial","No","No","No"
315000,0.77,16,74400,3062,63,4,1,2.5,9,"hot water/steam","gas","public/commercial","No","No","Yes"
155000,0.09,25,17600,1290,63,2,1,1.5,5,"hot air","gas","public/commercial","No","No","Yes"
130000,0.22,23,15400,1012,63,3,0,2,5,"electric","electric","public/commercial","No","No","No"
238000,0.71,35,35100,2310,63,4,1,2.5,7,"hot water/steam","gas","public/commercial","No","No","No"
224000,0.33,31,26500,2026,63,3,1,2.5,7,"hot air","gas","public/commercial","No","No","No"
211000,1,18,31800,1404,63,3,0,1,6,"hot air","gas","none","No","No","Yes"
279000,0.23,13,34100,1782,60,3,0,1,8,"hot air","gas","septic","No","No","Yes"
242000,0.11,15,42000,2002,63,3,1,2.5,8,"hot air","gas","public/commercial","No","No","Yes"
199875,0.61,36,35100,1782,63,4,1,1.5,7,"hot air","gas","public/commercial","No","No","Yes"
259900,0.46,11,27400,2212,63,4,1,2.5,10,"hot air","oil","public/commercial","No","No","Yes"
200000,1.28,84,34600,1872,63,4,0,1,7,"electric","oil","septic","No","No","Yes"
212000,0.71,36,35100,1804,63,4,1,2.5,7,"hot water/steam","gas","public/commercial","No","No","No"
230000,0.47,41,27800,1910,63,3,1,2.5,5,"hot water/steam","gas","public/commercial","No","No","No"
189000,0.42,28,30900,1632,63,3,1,1.5,7,"hot air","gas","public/commercial","No","No","Yes"
313635,1.93,16,131500,3824,63,3,2,4,12,"hot air","gas","septic","No","No","Yes"
185000,0.48,32,33600,1196,63,3,0,1.5,5,"hot air","gas","public/commercial","No","No","No"
239900,0.42,30,23200,2259,63,4,1,2.5,11,"hot water/steam","gas","public/commercial","No","No","Yes"
202000,0.48,39,25400,1690,63,3,1,2,6,"hot water/steam","gas","public/commercial","No","No","Yes"
155000,0.12,19,18200,1227,63,2,1,2,6,"hot water/steam","gas","public/commercial","No","No","Yes"
120000,1.48,57,36000,1278,63,3,1,1,7,"hot air","gas","septic","No","No","No"
78000,0.33,77,33500,668,60,1,0,1,2,"hot air","oil","septic","No","No","No"
311000,0.46,17,60500,2762,63,4,1,2.5,8,"hot water/steam","gas","public/commercial","No","No","Yes"
198000,0.32,38,42500,1558,63,3,1,1,4,"hot air","gas","septic","No","No","No"
158500,0.92,11,36100,1352,63,3,0,2,5,"electric","electric","septic","No","No","No"
227000,0.46,37,27400,1920,63,5,1,2.5,9,"hot water/steam","gas","public/commercial","No","No","No"
265900,0.34,6,36000,1940,63,3,1,2.5,7,"hot air","gas","public/commercial","No","No","No"
163000,0.23,30,19300,1249,63,3,0,1.5,8,"hot air","gas","public/commercial","No","No","No"
165000,0.28,27,19600,1576,63,3,0,2.5,4,"hot water/steam","gas","public/commercial","No","No","No"
151000,0.07,30,16800,1419,63,3,0,1.5,4,"hot air","gas","public/commercial","No","No","Yes"
200000,0.29,4,35800,1700,63,3,1,2.5,7,"hot air","gas","public/commercial","No","No","Yes"
299900,0.77,15,38700,2748,63,4,1,3.5,8,"hot air","gas","public/commercial","No","No","Yes"
210000,0.33,18,35500,1792,63,3,1,2.5,7,"hot air","gas","public/commercial","No","No","Yes"
220000,0.66,36,35300,1724,63,3,0,1.5,8,"electric","electric","septic","No","No","No"
326900,1,15,83600,2692,63,3,1,3.5,8,"hot air","gas","public/commercial","No","No","Yes"
204900,0.39,29,24600,1734,63,4,1,2.5,7,"hot water/steam","oil","public/commercial","No","No","No"
234000,0.31,32,25100,2014,63,3,1,1.5,7,"hot air","gas","public/commercial","No","No","No"
236000,0.42,36,30900,2056,63,4,1,1.5,9,"hot air","gas","public/commercial","No","No","No"
124000,0.46,36,32700,1745,63,4,0,1.5,6,"hot air","gas","public/commercial","No","No","No"
199100,0.14,13,18400,1352,63,2,1,1.5,5,"hot air","gas","public/commercial","No","No","Yes"
245000,0.5,30,29000,2259,63,4,1,2.5,9,"hot water/steam","gas","public/commercial","No","No","No"
264000,0.35,33,35300,2572,60,3,1,2.5,11,"hot air","gas","septic","No","No","No"
105000,0.15,18,18500,924,63,2,1,1,7,"electric","electric","public/commercial","No","No","No"
187000,0.32,21,35000,2000,63,3,0,1.5,7,"hot air","gas","public/commercial","No","No","Yes"
127000,0.17,21,11900,929,63,2,0,1.5,6,"hot air","gas","public/commercial","No","No","Yes"
100000,0.48,42,15800,1540,77,4,0,1,7,"hot air","oil","septic","No","No","No"
251000,0.77,44,47000,1730,63,3,1,2,9,"hot air","oil","septic","No","No","Yes"
105000,0.95,50,36800,1500,63,3,1,1,5,"hot water/steam","oil","septic","No","No","No"
431250,0.53,10,65800,2522,63,4,1,2.5,12,"hot air","gas","public/commercial","No","No","Yes"
149900,0.06,19,16400,1479,63,3,1,1.5,4,"electric","electric","public/commercial","No","No","Yes"
180000,0.46,36,32700,1922,63,4,1,1.5,9,"hot air","gas","public/commercial","No","No","Yes"
123500,0.18,20,12600,1215,63,2,1,1.5,5,"hot air","gas","public/commercial","No","No","No"
253000,0.47,33,33200,2772,63,5,2,3,12,"hot air","gas","public/commercial","No","No","Yes"
330000,0.47,6,16500,2574,63,4,0,2.5,12,"hot air","gas","public/commercial","No","No","No"
124500,0.19,21,18900,945,63,2,0,1,3,"electric","electric","public/commercial","No","No","No"
424200,1.82,19,130700,2914,63,4,1,3.5,10,"hot air","gas","public/commercial","No","No","Yes"
120000,0.21,19,14700,1480,63,3,0,1.5,7,"electric","electric","public/commercial","No","No","Yes"
205000,0.42,32,29400,1914,63,3,1,1.5,5,"hot air","gas","public/commercial","No","No","No"
175000,0.36,27,37000,1354,63,3,1,2,5,"hot air","gas","public/commercial","No","No","Yes"
295000,0.49,4,36900,2302,63,4,1,2.5,7,"hot air","gas","public/commercial","No","No","Yes"
156500,0.21,19,19100,1234,63,2,1,2,6,"electric","electric","public/commercial","No","No","Yes"
143000,0.09,18,17600,1480,63,3,0,1.5,6,"electric","electric","public/commercial","No","No","Yes"
215000,0.29,27,33000,1665,63,4,1,2,5,"hot air","gas","public/commercial","No","No","Yes"
287000,0.4,6,12000,2182,63,3,1,2.5,10,"hot air","gas","public/commercial","No","No","No"
122500,0.23,18,19300,924,63,2,1,1,7,"electric","electric","public/commercial","No","No","No"
180000,1,19,49300,1220,63,3,0,2,5,"electric","electric","public/commercial","No","No","No"
143000,0.09,18,17600,1480,63,3,0,1.5,8,"electric","electric","public/commercial","No","No","Yes"
137000,0.08,21,17200,1375,63,2,1,1.5,3,"electric","electric","public/commercial","No","No","No"
271000,0.47,22,61300,2003,63,3,1,2.5,7,"hot air","gas","public/commercial","No","No","Yes"
129900,0.07,15,1800,1480,54,2,1,2.5,5,"hot air","gas","public/commercial","No","No","Yes"
133000,0.06,15,1600,1480,54,3,0,1.5,6,"hot air","gas","public/commercial","No","No","Yes"
179000,0.25,11,8300,1456,54,3,0,1,8,"hot air","gas","public/commercial","No","No","Yes"
302000,0.72,5,27200,1888,57,3,1,2.5,9,"hot air","gas","septic","No","No","No"
168000,0.92,28,8700,1112,54,3,0,1,8,"hot air","oil","septic","No","No","No"
120000,0.19,16,3400,1480,54,2,1,1.5,6,"hot air","gas","public/commercial","No","No","No"
119000,0.07,15,1800,1480,54,2,1,2.5,3,"hot air","electric","public/commercial","No","No","Yes"
168000,0.35,27,7900,1836,54,3,0,2,5,"hot water/steam","gas","septic","No","No","Yes"
124900,0.98,96,16100,1522,54,4,0,2,7,"hot water/steam","oil","public/commercial","No","No","No"
415000,2.92,1,20000,2709,36,3,1,2.5,10,"hot air","gas","septic","No","No","Yes"
150000,0.99,10,9900,1020,57,3,0,2,5,"hot air","oil","septic","No","No","Yes"
310000,4,20,14000,2208,36,4,1,2,10,"hot water/steam","gas","septic","No","No","No"
157000,0.46,18,7800,1368,57,3,0,1,7,"electric","electric","septic","No","No","No"
205000,0.8,28,18000,2488,57,4,1,2.5,7,"hot air","gas","septic","No","No","No"
275000,0.46,7,18400,1865,57,3,0,2.5,8,"hot air","gas","public/commercial","No","No","No"
320000,0.46,10,18400,3174,57,4,0,4,12,"hot air","gas","septic","No","No","Yes"
380000,0.74,17,23000,2944,57,5,1,2.5,12,"hot air","gas","septic","No","No","Yes"
119900,0.46,23,7800,960,57,3,0,1,4,"hot air","gas","septic","No","No","No"
345000,0.82,15,15000,3142,57,4,1,2.5,11,"hot air","gas","septic","No","No","No"
145000,0.46,32,11500,1666,57,4,1,2,9,"hot air","oil","septic","No","No","No"
123000,0.07,77,14100,708,57,2,1,1,7,"hot air","oil","septic","No","No","No"
202500,0.79,17,17900,1598,57,3,1,2,8,"hot air","oil","septic","No","No","Yes"
182000,1,13,4000,1564,27,3,1,2,4,"hot air","gas","septic","No","No","Yes"
175000,0.63,14,5500,1224,36,3,0,1.5,7,"hot air","gas","septic","No","No","No"
132500,0.21,77,3500,1379,36,3,0,1,7,"hot air","gas","public/commercial","No","No","No"
239000,0.41,41,25400,2310,64,4,1,2.5,7,"hot water/steam","gas","public/commercial","No","No","No"
86125,0.01,14,1200,960,33,2,0,1.5,6,"hot water/steam","gas","public/commercial","No","No","No"
245000,1.28,16,50000,960,21,3,0,1,8,"electric","electric","septic","No","No","No"
229900,1.64,52,25700,1820,52,4,2,2.5,7,"hot water/steam","gas","septic","No","No","No"
129000,0.33,95,2500,1632,27,3,0,2,4,"hot water/steam","oil","septic","No","No","No"
200000,0.09,90,5900,1594,40,2,0,2,3,"hot air","gas","public/commercial","No","No","No"
144200,1.19,16,17900,1290,62,3,0,2,5,"hot water/steam","oil","septic","No","No","No"
166000,0.4,11,300,1560,36,3,0,1.5,7,"hot air","gas","septic","No","No","No"
178000,0.9,46,7400,1453,36,4,1,1.5,7,"hot air","oil","septic","No","No","No"
165000,1,40,17000,1664,62,3,1,2,8,"hot water/steam","oil","septic","No","No","No"
218000,0.1,18,16200,2169,62,3,1,2.5,10,"electric","electric","septic","No","No","Yes"
175000,0.02,9,20000,1420,62,3,0,1,8,"hot air","gas","septic","No","No","No"
145000,0.18,71,3100,1441,36,3,0,1.5,8,"hot air","gas","public/commercial","No","No","No"
195000,0.76,4,18100,1016,62,3,0,1.5,5,"hot air","gas","septic","No","No","No"
288139,0.46,0,15200,2947,52,4,1,2.5,10,"hot air","gas","public/commercial","No","Yes","No"
187500,0.59,11,16700,1652,62,3,0,1.5,5,"hot air","oil","septic","No","No","No"
255000,0.91,105,13200,1927,62,3,0,1.5,7,"hot air","oil","septic","No","No","No"
145000,1,11,16000,960,62,3,0,1,5,"hot air","gas","septic","No","No","No"
183000,0.46,28,15700,1804,62,3,1,1.5,7,"electric","electric","septic","No","No","No"
318310,0.23,1,72300,2616,62,4,1,2.5,8,"hot air","gas","septic","No","No","No"
192500,1.2,42,17900,1116,62,2,0,1.5,6,"hot air","oil","septic","No","No","No"
195000,1,52,19200,2147,62,2,1,1.5,7,"hot water/steam","oil","septic","No","No","No"
138000,0.87,36,17400,876,62,2,2,1.5,3,"hot air","oil","septic","No","No","No"
230000,0.79,26,16100,2102,62,4,1,2.5,10,"electric","electric","septic","No","No","No"
237500,1,15,12100,1776,62,3,1,1.5,5,"hot air","oil","septic","No","No","No"
375000,4.84,3,21500,1996,62,3,1,3,8,"hot water/steam","gas","septic","No","No","Yes"
105000,0.16,165,7200,1759,35,3,0,1,5,"hot air","gas","public/commercial","No","No","No"
168000,1,10,16200,1014,62,3,0,1,7,"hot air","gas","septic","No","No","No"
221000,0.29,5,7400,2270,35,4,0,2.5,10,"hot water/steam","gas","public/commercial","No","No","No"
135000,0.31,85,3400,1548,27,3,0,1.5,8,"hot air","oil","public/commercial","No","No","No"
129900,0.39,3,15000,1620,35,3,0,2,4,"hot air","gas","public/commercial","No","No","No"
344100,1.05,40,49800,2608,52,4,2,2.5,8,"hot air","gas","septic","No","No","Yes"
112000,1,15,24500,1080,35,3,0,2,4,"electric","electric","septic","No","No","No"
380000,0.3,76,38300,1140,50,3,0,2,5,"hot air","gas","public/commercial","Yes","No","Yes"
125000,0.6,34,2700,1152,36,3,0,1,5,"hot air","gas","septic","No","No","No"
145000,5.52,20,5900,1056,36,2,0,1,7,"electric","electric","septic","No","No","No"
190000,0.48,2,13400,1257,62,3,0,2,8,"electric","gas","septic","No","No","No"
135000,0.15,25,7200,936,35,2,1,1.5,3,"hot water/steam","gas","public/commercial","No","No","No"
58500,0.04,30,1400,1140,33,3,0,1.5,5,"electric","electric","public/commercial","No","No","No"
80500,0.01,14,1200,960,33,2,0,1.5,3,"hot water/steam","gas","public/commercial","No","No","No"
150410,0.25,6,15000,1058,35,2,0,1.5,4,"hot air","gas","public/commercial","No","No","No"
170000,1,29,23000,768,35,2,0,1,6,"electric","electric","septic","No","No","No"
242551,2,14,38900,2048,52,4,1,2.5,10,"hot air","oil","septic","No","No","No"
176500,0.29,7,1100,1198,33,2,1,2,3,"hot air","gas","public/commercial","No","No","No"
212000,1,27,5000,2430,50,4,0,1,9,"electric","electric","septic","No","No","Yes"
135000,0.41,35,1300,918,50,3,0,1,7,"hot water/steam","oil","septic","No","No","No"
215000,0.89,46,4500,2722,50,4,1,1.5,11,"hot air","oil","septic","No","No","Yes"
262000,0.46,0,11100,2364,33,4,1,2.5,8,"hot air","gas","public/commercial","No","No","No"
155000,1,15,5000,1440,50,3,0,1,4,"hot water/steam","oil","septic","No","No","No"
207000,0.27,27,4600,1744,50,3,0,1,7,"hot air","oil","public/commercial","No","No","No"
185000,0.14,105,600,2280,33,4,0,1.5,10,"hot water/steam","oil","public/commercial","No","No","No"
92200,0.42,130,1700,1736,33,3,0,2,5,"hot water/steam","oil","public/commercial","No","No","No"
111000,0.74,95,2700,883,50,1,0,1,2,"hot air","oil","septic","No","No","No"
97000,0.1,145,600,1001,50,2,0,1,5,"hot water/steam","gas","public/commercial","No","No","No"
200000,1.73,34,11500,1296,50,3,0,1,5,"hot water/steam","oil","septic","No","No","No"
230000,0.47,14,16400,2304,40,3,1,2.5,9,"electric","electric","septic","No","No","No"
299900,0.62,13,28500,2076,52,3,1,2.5,9,"hot air","gas","septic","No","No","No"
183855,0.34,51,19000,1468,52,4,0,1,5,"hot air","oil","septic","No","No","No"
174900,0.34,50,19000,1272,52,3,1,1.5,5,"hot water/steam","gas","septic","No","No","No"
335000,3.28,11,39900,1900,43,3,1,2.5,9,"hot air","oil","septic","No","No","Yes"
208000,0.47,53,23700,1548,52,3,0,1.5,8,"hot water/steam","oil","septic","No","No","No"
380000,2,35,36600,2212,52,4,1,1.5,8,"electric","electric","septic","No","No","No"
289900,0.3,0,35800,2376,52,4,1,2.5,10,"hot air","gas","public/commercial","No","No","No"
188000,0.41,33,13500,1712,52,3,1,1.5,7,"hot air","oil","septic","No","No","Yes"
600000,0.99,1,5000,2660,62,4,1,3.5,8,"hot air","gas","public/commercial","No","No","Yes"
262000,0.29,5,25000,1487,36,3,0,3,5,"hot water/steam","oil","septic","No","No","Yes"
220000,2.03,30,10200,1532,36,3,1,1.5,8,"electric","electric","septic","No","No","No"
275000,0.61,21,16100,2486,62,4,1,2.5,11,"hot air","gas","septic","No","No","Yes"
215000,0.46,25,13800,1918,62,3,0,2,8,"hot air","gas","septic","No","No","No"
100000,0.51,47,14600,1270,21,3,0,1,7,"hot water/steam","oil","public/commercial","No","No","No"
158500,0.17,19,15200,1406,40,2,0,1.5,7,"electric","electric","public/commercial","No","No","No"
148900,0.15,18,15100,1385,40,2,0,1.5,6,"electric","electric","public/commercial","No","No","No"
218000,0.45,16,25000,1300,40,3,0,1.5,4,"hot air","gas","septic","No","No","No"
